x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,label
0.0,0.0,0.0,-0.1071421,-0.10371378,-0.014711065,-0.09793323,-0.28332692,-0.015878811,0.073858224,-0.38805124,-0.014831618,0.21829164,-0.42943853,-0.014062651,-0.12535292,-0.5131777,-0.0016683358,-0.17399451,-0.70909774,-0.0052209916,-0.19413397,-0.8401099,-0.01039461,-0.20746571,-0.9537175,-0.014749858,0.0014028265,-0.5225076,-0.00048680275,0.0063851103,-0.73157746,-0.0015326996,0.016187288,-0.8797796,-0.007574264,0.03444017,-0.99940675,-0.0118203,0.108809054,-0.47487292,-0.0015882339,0.14203863,-0.67225003,-0.0105676465,0.15059157,-0.8156898,-0.02342404,0.17050652,-0.93970984,-0.032020878,0.20153402,-0.37511376,-0.0034478381,0.21711479,-0.44625142,-0.016312184,0.18429755,-0.38418958,-0.02107165,0.16816798,-0.3102746,-0.022818474,three
0.0,0.0,0.0,0.15371428,-0.06785976,-0.018575251,0.29553777,-0.17891817,-0.03265685,0.40150034,-0.2585476,-0.047430612,0.44590324,-0.35457608,-0.060268123,0.15164568,-0.4709362,-0.018620048,0.27774978,-0.5775463,-0.052810393,0.35513362,-0.50961596,-0.079205126,0.38799667,-0.4177299,-0.0914963,0.04923411,-0.5114534,-0.026320027,0.118955605,-0.7176811,-0.04776233,0.19027562,-0.8560157,-0.0661611,0.24085625,-0.9705608,-0.077727765,-0.06233069,-0.48708412,-0.038649015,-0.06503726,-0.7045977,-0.06156669,-0.032674514,-0.84970427,-0.07933478,0.010365891,-0.97512245,-0.08930597,-0.17219537,-0.40232465,-0.05218807,-0.25841165,-0.54171455,-0.07104039,-0.28393558,-0.64933944,-0.0783677,-0.28190526,-0.7521058,-0.081458524,ok
0.0,0.0,0.0,-0.16654702,-0.35613996,0.004103311,-0.552777,-0.7008858,-0.00035798203,-0.8381357,-0.9481654,-0.005353887,-0.9185996,-1.2081864,-0.0079522645,-0.7036633,-0.84943193,-0.03424361,-1.2820374,-0.62591994,-0.0513414,-1.1441516,-0.46045688,-0.05099822,-0.9675678,-0.48045832,-0.048996113,-0.69460636,-0.62540877,-0.04547738,-1.2957643,-0.3550852,-0.06637377,-1.1308314,-0.22172616,-0.059286505,-0.9667823,-0.2556013,-0.0537202,-0.70207846,-0.33107337,-0.05576928,-1.2798731,-0.10454319,-0.07251976,-1.1235843,-0.00541509,-0.058905408,-0.9420347,-0.03212783,-0.049371824,-0.7045806,-0.013599812,-0.065334,-1.2367014,0.09683995,-0.08175429,-1.538769,0.1750272,-0.08509775,-1.7906293,0.19676267,-0.086983055,call
0.0,0.0,0.0,-0.09091148,-0.4354835,-7.900977e-06,-0.34478226,-0.79001427,-0.0009858486,-0.5841032,-1.056676,-0.0033192646,-0.61046237,-1.3325324,-0.006193861,-0.92140037,-0.8626121,-0.0008965186,-1.2579286,-0.58378315,-0.0066331127,-1.1328855,-0.41619676,-0.013405992,-0.9465371,-0.35428616,-0.017630426,-1.0536258,-0.62590414,-0.0054707713,-1.3384283,-0.36908397,-0.011522479,-1.1774904,-0.21729809,-0.01758265,-0.98675597,-0.16221187,-0.021808855,-1.1077471,-0.3326074,-0.009825805,-1.4076953,-0.13451836,-0.020022707,-1.2513102,-0.0070710834,-0.023479626,-1.0308709,0.024437716,-0.024385264,-1.1016392,-0.01895591,-0.013582979,-1.5267576,0.009982756,-0.024430076,-1.8179859,0.07700144,-0.027799593,-2.0490808,0.1003639,-0.028536675,call
0.0,0.0,0.0,-0.1636261,-0.009947765,-0.012238288,-0.3287049,-0.07828348,-0.023735475,-0.464599,-0.1263493,-0.03561621,-0.5588545,-0.17457657,-0.04647057,-0.2795759,-0.37291694,-0.016402863,-0.43954116,-0.41664904,-0.04240057,-0.50154215,-0.33593512,-0.06346109,-0.5111965,-0.26233986,-0.07456122,-0.20294178,-0.44829586,-0.022286633,-0.3121377,-0.64289564,-0.04137311,-0.38074362,-0.77909315,-0.055974774,-0.43502608,-0.90041786,-0.06507525,-0.098342836,-0.46026608,-0.03078707,-0.100566044,-0.67837965,-0.05095346,-0.102731645,-0.8117215,-0.062809706,-0.117515504,-0.92688847,-0.06837298,0.013382006,-0.4161626,-0.039727278,0.08370466,-0.58346236,-0.054975264,0.12204288,-0.6933616,-0.05808873,0.14855373,-0.7895377,-0.05802773,ok
0.0,0.0,0.0,-0.18571715,-0.13541153,0.0016545921,-0.23260483,-0.31532863,-0.0013788969,-0.15614136,-0.4532865,-0.005224498,-0.06262893,-0.52120507,-0.009519408,-0.17680019,-0.47870126,-0.007497975,-0.10165906,-0.71838224,-0.013972888,-0.047633145,-0.8572878,-0.017895594,-0.0029216255,-0.955287,-0.020202857,-0.03704981,-0.4811625,-0.013538504,0.026073279,-0.73417485,-0.01827898,0.074525386,-0.8847528,-0.021618076,0.113339484,-0.9935563,-0.02367724,0.09904281,-0.45319813,-0.01909513,0.14448482,-0.70007807,-0.023301851,0.17437218,-0.8508032,-0.025886131,0.19487013,-0.96245134,-0.027559387,0.22246844,-0.39611652,-0.024313327,0.2591841,-0.5951494,-0.028430907,0.2698267,-0.7201756,-0.02844533,0.27552602,-0.82444185,-0.027454086,stop_inverted
0.0,0.0,0.0,-0.19038449,-0.10899315,0.0016917838,-0.2949438,-0.27329168,-0.0014050335,-0.30205306,-0.44242093,-0.005002128,-0.26327372,-0.5516859,-0.008981074,-0.18708716,-0.48285964,-0.010498462,-0.14975294,-0.719396,-0.01720427,-0.1202531,-0.85129493,-0.020212965,-0.09852791,-0.9491029,-0.021617627,-0.054307338,-0.48235273,-0.016873382,-0.02517352,-0.73929846,-0.021339668,-0.004288374,-0.88986033,-0.023346426,0.0118688205,-0.99992955,-0.024503998,0.082005665,-0.44876513,-0.022621017,0.100047655,-0.6945284,-0.026525257,0.11305775,-0.8442825,-0.028343776,0.12124084,-0.956255,-0.029570328,0.21013986,-0.38724554,-0.027919415,0.22240816,-0.59064984,-0.031468697,0.22379656,-0.7119364,-0.031021921,0.22535737,-0.8139132,-0.029727707,stop_inverted
0.0,0.0,0.0,0.29674464,-0.19278947,-0.014168626,0.48214042,-0.50619286,-0.02180067,0.48755154,-0.78298527,-0.028606085,0.3251567,-0.9602766,-0.034621757,0.3494837,-1.0865089,-0.016751202,0.47082642,-1.590244,-0.0270601,0.52538127,-1.8635943,-0.03293292,0.54239976,-2.0980504,-0.03697157,0.0494963,-1.0848686,-0.017394764,0.03339727,-1.4583071,-0.03705534,0.075561136,-1.2338265,-0.04521671,0.09541864,-0.9954372,-0.046807002,-0.22905223,-1.0338181,-0.019164203,-0.33663413,-1.4600437,-0.035189234,-0.2220353,-1.3226177,-0.038153253,-0.12790415,-1.1326656,-0.0368659,-0.4680088,-0.9256467,-0.02213591,-0.7170418,-1.2837936,-0.03208655,-0.84999084,-1.4945186,-0.035720523,-0.9561242,-1.6982034,-0.03715239,rock
0.0,0.0,0.0,0.22284606,-0.46240503,-0.0039428626,0.57857305,-0.89637244,-0.010571699,0.84125227,-1.2516499,-0.016967297,0.953237,-1.5780051,-0.02177254,1.0042799,-0.67500216,-0.01580959,1.4175196,-0.338215,-0.021895515,1.2262934,-0.2617722,-0.023148349,1.0217812,-0.31261757,-0.023905369,1.0148454,-0.3405847,-0.018553818,1.3704712,-0.06843339,-0.022917775,1.178113,-0.030199885,-0.022398656,0.9973745,-0.07241632,-0.023373937,0.9936355,-0.009805584,-0.020822832,1.3469241,0.19946735,-0.025397161,1.1780742,0.24058604,-0.021170827,1.0012562,0.20343381,-0.018897416,0.95042783,0.2983068,-0.02309627,1.4059042,0.4297086,-0.027239282,1.6758422,0.5549543,-0.025179442,1.9086666,0.6383354,-0.023567867,call
0.0,0.0,0.0,-0.15594094,-0.12124192,-0.0037929544,-0.20826179,-0.30464038,-0.009762331,-0.20008428,-0.46305585,-0.014998941,-0.24761745,-0.57339907,-0.021198234,-0.11529426,-0.4271453,-0.022941224,-0.05458846,-0.68553513,-0.035728067,-0.009077763,-0.83640385,-0.041775264,0.026662918,-0.9502827,-0.044349246,0.0069316654,-0.4071827,-0.027914595,0.062122244,-0.68610734,-0.037930142,0.09488828,-0.8593194,-0.04281535,0.11709277,-0.99312097,-0.04547627,0.12346995,-0.36262974,-0.032189813,0.16727209,-0.62979734,-0.04021949,0.18849075,-0.7896754,-0.04442237,0.19992499,-0.911166,-0.046795677,0.23128024,-0.30177668,-0.03623355,0.2658028,-0.5037036,-0.04399689,0.2786608,-0.62896514,-0.046133574,0.2866978,-0.73593956,-0.046234597,stop_inverted
0.0,0.0,0.0,0.11065272,-0.5016606,-0.0101495925,0.35629907,-1.0439097,-0.021916907,0.4333554,-1.4626386,-0.03212,0.39696166,-1.8346235,-0.040298346,0.7694076,-0.8438697,-0.028764123,1.4729092,-0.70749664,-0.04253179,1.2702296,-0.65464413,-0.047719855,0.9878878,-0.6852585,-0.04976453,0.7756476,-0.46524674,-0.03035079,1.4517676,-0.38975832,-0.03991527,1.2021922,-0.3767945,-0.03823101,0.90981203,-0.41502056,-0.037181593,0.758927,-0.10432613,-0.032016028,1.3413068,-0.093901664,-0.037373133,1.1170558,-0.09795241,-0.028593052,0.85413563,-0.12549902,-0.023424143,0.7235728,0.21692345,-0.034316532,1.114378,0.15201637,-0.036207523,0.91849846,0.13587123,-0.028162057,0.7110499,0.11911031,-0.02269096,like
0.0,0.0,0.0,0.19413714,-0.06818764,-0.013544327,0.3317087,-0.22622839,-0.016370926,0.39105278,-0.38883,-0.018340357,0.41159308,-0.5224311,-0.020223074,0.26623002,-0.45378754,-0.005198509,0.29278693,-0.64200556,-0.014112607,0.29473963,-0.76097286,-0.023067685,0.2904916,-0.86694777,-0.029884877,0.14856479,-0.49945953,-0.0059185973,0.17328745,-0.72700393,-0.01355198,0.18700527,-0.8659052,-0.022069443,0.1970798,-0.98038745,-0.028316151,0.028976558,-0.5009474,-0.00890318,0.04464806,-0.7179562,-0.017306564,0.065573886,-0.8454826,-0.024484742,0.0867377,-0.95442253,-0.029355885,-0.098258965,-0.46336773,-0.013336015,-0.08878229,-0.6335452,-0.021588255,-0.07141588,-0.73578566,-0.025618184,-0.048370488,-0.8301889,-0.028068956,stop
0.0,0.0,0.0,-0.15122272,0.014711308,-0.006098121,-0.31476733,-0.034100898,-0.0134561295,-0.4503123,-0.06677471,-0.022175504,-0.5430469,-0.1335549,-0.030379996,-0.29724744,-0.3263284,-0.0054084747,-0.4505283,-0.3545752,-0.024144545,-0.52021843,-0.2792988,-0.03973138,-0.5381117,-0.20369118,-0.047845013,-0.2639641,-0.41159827,-0.011538557,-0.4429751,-0.57296085,-0.025587622,-0.5743494,-0.6548443,-0.034492522,-0.6880388,-0.72567385,-0.038968515,-0.18087585,-0.45897007,-0.020077348,-0.2879343,-0.6853357,-0.03442575,-0.36062106,-0.8148704,-0.041452684,-0.43336633,-0.9245264,-0.044053882,-0.07167157,-0.4585697,-0.028958136,-0.087099254,-0.6501255,-0.03875451,-0.11100295,-0.7719939,-0.039774906,-0.14541616,-0.8758783,-0.03890874,ok
0.0,0.0,0.0,-0.37837282,-0.38047057,-0.015260557,-0.5564943,-0.8579024,-0.02733581,-0.37932816,-1.2868366,-0.04041807,-0.10781216,-1.5285621,-0.051605172,-0.32507068,-1.5021751,-0.013919924,-0.3910347,-2.1389546,-0.039848413,-0.4438283,-2.4882047,-0.05621226,-0.47091642,-2.7924547,-0.06728519,0.029913057,-1.378264,-0.019247113,0.12665644,-1.7740493,-0.051326465,-0.0051705595,-1.2454735,-0.054162882,-0.03948972,-0.99922,-0.048632056,0.34864894,-1.1736853,-0.027834406,0.39852515,-1.4512707,-0.05648533,0.1912542,-0.9948118,-0.040341847,0.15494044,-0.80068684,-0.02232835,0.6253911,-0.8996889,-0.038519666,0.67060274,-1.1414125,-0.053155802,0.44806665,-0.8689108,-0.038927723,0.37013844,-0.7386213,-0.024818214,one
0.0,0.0,0.0,-0.3517645,-0.33336103,-0.023993785,-0.47456244,-0.8109568,-0.0320607,-0.24063818,-1.2198926,-0.04186854,0.0797532,-1.3899162,-0.044657886,-0.5391841,-1.0912495,0.017697295,-0.55282176,-1.5175915,-0.01877827,-0.48214415,-1.1587421,-0.038224895,-0.44723725,-0.9838941,-0.044303108,-0.2229313,-1.0927632,0.01582083,-0.19060032,-1.4912441,-0.018798098,-0.19094777,-1.0725919,-0.025915273,-0.19831856,-0.98013765,-0.01902966,0.080373675,-1.0163317,0.005054596,0.14162046,-1.3424662,-0.030968066,0.05614531,-0.92551,-0.02180152,0.018653559,-0.82760847,-0.0032723797,0.37706092,-0.8919112,-0.008557002,0.38595745,-1.1290947,-0.025622936,0.28599867,-0.8548662,-0.013541331,0.2419804,-0.7482357,0.0023219462,fist
0.0,0.0,0.0,0.23811421,0.6401818,-0.005099914,0.5786209,1.1399208,-0.008882771,0.7414801,1.5870028,-0.015253581,0.832937,1.9309115,-0.018805236,1.1531239,0.710283,0.0048329127,1.3621521,1.0099764,-0.008761081,0.89596593,0.8734052,-0.014505017,0.8371981,0.75941694,-0.017883567,1.2460312,0.3966547,-0.0006922519,1.4925487,0.70151293,-0.016328463,0.9419219,0.5938996,-0.018545426,0.89815587,0.4396773,-0.017839924,1.2846712,0.026817894,-0.008813122,1.6358138,0.3467978,-0.025960483,1.0768058,0.31170863,-0.017637,0.9670709,0.12774451,-0.008841523,1.2871035,-0.38920343,-0.017325608,1.5231005,-0.06595784,-0.026824387,1.1500347,-0.019994687,-0.0175998,1.0285763,-0.170685,-0.008865561,dislike
0.0,0.0,0.0,-0.16854188,-0.107938804,-0.01039856,-0.31896996,-0.27819324,-0.018183706,-0.44337356,-0.39830118,-0.02691345,-0.5619519,-0.45827642,-0.035391413,-0.119586244,-0.48582497,-0.013643923,-0.1886068,-0.6934999,-0.024381217,-0.22701275,-0.8185714,-0.030738724,-0.24976325,-0.92797685,-0.034724902,0.004910628,-0.4820947,-0.017885076,0.0518248,-0.71451324,-0.029881539,0.080179244,-0.8703489,-0.036875606,0.11508262,-0.99335593,-0.040227722,0.10907552,-0.42299148,-0.023011258,0.13142756,-0.51907784,-0.038670417,0.07486033,-0.41018957,-0.03852222,0.042933542,-0.31460223,-0.033662904,0.19783145,-0.33178836,-0.02892777,0.22124146,-0.4180477,-0.039418776,0.16201477,-0.34037447,-0.034789395,0.117868766,-0.2599333,-0.028444951,three2
0.0,0.0,0.0,-0.15776628,-0.11394099,-0.0076482655,-0.25327596,-0.3256312,-0.008458007,-0.32588604,-0.46754616,-0.012953154,-0.4247647,-0.5051827,-0.017195715,-0.11132814,-0.49654374,0.0038071338,-0.15924852,-0.67847407,-0.0077515375,-0.17905724,-0.7922554,-0.016889192,-0.18730444,-0.8876129,-0.024282163,0.006487856,-0.5077019,-0.0045117904,0.04058752,-0.73022705,-0.019912798,0.054611597,-0.8772944,-0.032668136,0.076659285,-0.9970573,-0.0408744,0.1125982,-0.46496,-0.014903263,0.16382922,-0.6454849,-0.036867008,0.092268966,-0.5384208,-0.037681837,0.036071178,-0.43547288,-0.03222351,0.21652296,-0.38460708,-0.026258081,0.23428656,-0.5026539,-0.04334894,0.16125244,-0.45847976,-0.041579273,0.09025903,-0.39633048,-0.03669044,three2
0.0,0.0,0.0,0.18235898,-0.10546001,-0.0036731581,0.26121804,-0.27517083,-0.0049778214,0.24886167,-0.42876452,-0.0055803484,0.19749355,-0.53841823,-0.006485432,0.093846604,-0.49325946,-0.007342907,0.04049289,-0.7136524,-0.011817132,0.009538862,-0.84288156,-0.014889276,-0.020447474,-0.94507855,-0.016829442,-0.0344564,-0.47685164,-0.0088299485,-0.068681605,-0.7195012,-0.013393994,-0.08782891,-0.8753664,-0.016973823,-0.1025662,-0.9947262,-0.019307354,-0.15442137,-0.4256749,-0.010267398,-0.17840742,-0.64805233,-0.014699544,-0.17743832,-0.78827006,-0.017932687,-0.16908684,-0.89803797,-0.019909505,-0.26661256,-0.34679985,-0.011674822,-0.29493317,-0.5080579,-0.015843634,-0.2973514,-0.60807204,-0.016914362,-0.28566363,-0.6888743,-0.017021602,stop_inverted
0.0,0.0,0.0,0.18765172,0.0116751315,-0.015712835,0.37791833,-0.046862848,-0.027918417,0.5119332,-0.11166162,-0.039800566,0.5865705,-0.19823077,-0.04891459,0.2849455,-0.42809847,-0.018756038,0.47711638,-0.49316344,-0.048652634,0.5672915,-0.40407318,-0.06925954,0.59248304,-0.28558996,-0.077088386,0.18426125,-0.5283115,-0.023726113,0.3023839,-0.75675464,-0.0473362,0.44876778,-0.8184154,-0.05861654,0.5701165,-0.8215639,-0.061352257,0.06027139,-0.5617363,-0.032282073,0.06644704,-0.81743103,-0.05489665,0.16646,-0.9347777,-0.06537342,0.28160363,-0.99094355,-0.067006335,-0.06788403,-0.5265774,-0.04187341,-0.1080704,-0.72814953,-0.054989833,-0.04504894,-0.8242018,-0.056445215,0.05218142,-0.8629042,-0.053961594,ok
0.0,0.0,0.0,0.13007116,-0.16703564,0.0014473263,0.13649097,-0.35857704,0.00034463668,0.040593762,-0.480825,-0.0027203402,-0.061770625,-0.5379099,-0.005870131,0.18663606,-0.47475782,-0.0035262138,0.16464494,-0.6975902,-0.012229211,0.1702344,-0.83184814,-0.015896568,0.17960426,-0.9343496,-0.016655067,0.076326,-0.50505286,-0.00880241,-0.043374535,-0.7389547,-0.018177746,-0.104666494,-0.8815996,-0.022902474,-0.14369956,-0.9896214,-0.0239772,-0.038897097,-0.49283725,-0.013636526,-0.1482283,-0.53855044,-0.024331357,-0.13557728,-0.45922548,-0.0272363,-0.10068532,-0.39543232,-0.024949422,-0.15434977,-0.45689547,-0.018262722,-0.22287935,-0.4492631,-0.024292963,-0.20996971,-0.37195617,-0.022890791,-0.18374181,-0.3146377,-0.01875852,peace_inverted
0.0,0.0,0.0,0.16490713,-0.086645894,-0.021341471,0.2945819,-0.22709315,-0.03366979,0.40272012,-0.34630892,-0.044419475,0.50840795,-0.4310382,-0.054973204,0.069201216,-0.4946998,-0.021726863,0.11390021,-0.7006686,-0.036692303,0.1345088,-0.8310322,-0.048581738,0.14490962,-0.9390869,-0.056722462,-0.0545783,-0.5012257,-0.021952946,-0.053772178,-0.7314612,-0.03435385,-0.05617401,-0.87896496,-0.044382017,-0.06514124,-0.99787605,-0.051106885,-0.1624449,-0.4609361,-0.024446903,-0.19515057,-0.6745327,-0.03657921,-0.21392204,-0.809917,-0.045374416,-0.22868372,-0.9222876,-0.050776105,-0.25395647,-0.37799606,-0.028842788,-0.32493848,-0.52157634,-0.040722407,-0.36862618,-0.61913294,-0.04557025,-0.40220588,-0.7092444,-0.04754331,palm
0.0,0.0,0.0,-0.06261413,-0.21452041,0.021686165,-0.02597385,-0.36930722,0.018367782,0.06698087,-0.4572944,0.010310045,0.17087501,-0.4750203,0.0017134496,-0.016107032,-0.49563172,-0.018719068,0.004534638,-0.7219803,-0.031501852,0.004154082,-0.8616617,-0.037467662,0.0042120246,-0.96884036,-0.040023673,0.106835626,-0.46832773,-0.033917636,0.2430017,-0.70354027,-0.043068606,0.32641515,-0.83782464,-0.046279922,0.3876571,-0.92180365,-0.047749963,0.22135077,-0.4023321,-0.043203946,0.3161263,-0.4857815,-0.037699886,0.27680767,-0.44823205,-0.022187913,0.22916795,-0.397645,-0.010908842,0.31077212,-0.31373286,-0.051716067,0.350836,-0.3783111,-0.03516594,0.31940484,-0.34502783,-0.012822808,0.2874427,-0.29683694,0.0044049653,peace_inverted
0.0,0.0,0.0,0.14523855,-0.47279838,-0.0034541932,0.4007464,-0.91646963,-0.008228198,0.56591177,-1.2888422,-0.013080956,0.61856455,-1.6112362,-0.017132344,1.1106213,-0.75127834,-0.0028691345,1.2766383,-0.58823127,-0.007619228,1.0925267,-0.49904457,-0.013347577,0.9149639,-0.51177764,-0.017821286,1.1918579,-0.46660718,-0.005033329,1.3354737,-0.34197244,-0.006710972,1.1512212,-0.2784658,-0.0093235215,0.95939213,-0.28207564,-0.0122663975,1.1929855,-0.16840643,-0.007529186,1.299016,-0.073102444,-0.00830473,1.1283726,-0.027324174,-0.006696161,0.9428283,-0.041384514,-0.00674805,1.1371773,0.123149455,-0.010635305,1.2062627,0.19457397,-0.011185686,1.0384436,0.2137255,-0.008403402,0.8832483,0.19122598,-0.0063880594,like
0.0,0.0,0.0,-0.17062432,-0.103009745,-0.011267824,-0.30857506,-0.24777223,-0.01926762,-0.4237106,-0.35994044,-0.026410207,-0.5424644,-0.4186385,-0.033981983,-0.08193748,-0.4917758,-0.015838148,-0.11002285,-0.7204353,-0.025344893,-0.11962676,-0.8603715,-0.03280366,-0.11925213,-0.97013277,-0.038256112,0.042122196,-0.4961259,-0.017741665,0.04166474,-0.7362905,-0.02565165,0.03823175,-0.88300437,-0.032448314,0.037561502,-0.99929434,-0.03764072,0.15794952,-0.45519,-0.020791912,0.2051171,-0.66983634,-0.02888225,0.22338769,-0.8047549,-0.03500971,0.23315534,-0.9143007,-0.039636087,0.2648162,-0.37498072,-0.02474052,0.36341265,-0.5088955,-0.031868346,0.41681466,-0.60005057,-0.035141416,0.45404458,-0.6798544,-0.037446745,palm
0.0,0.0,0.0,-0.3800266,-0.31799096,-0.012615774,-0.5786641,-0.790268,-0.020851672,-0.44392222,-1.2187855,-0.03056549,-0.26203716,-1.5137366,-0.039425638,-0.56607026,-1.3007187,-0.007628193,-0.68645644,-1.8534825,-0.028892696,-0.75653154,-2.214415,-0.0425324,-0.7671292,-2.5228744,-0.052316368,-0.22661275,-1.2501223,-0.013440985,-0.18658423,-1.6311222,-0.04091396,-0.26817423,-1.1926253,-0.042563748,-0.23573086,-0.97181845,-0.03633335,0.085200384,-1.0957844,-0.022544628,0.11128673,-1.3950155,-0.047029275,-0.059510667,-1.018547,-0.034334213,-0.050149646,-0.84931326,-0.01924247,0.35744023,-0.8540328,-0.0336872,0.35054815,-1.0895097,-0.04950549,0.1518503,-0.8590819,-0.040468387,0.09455801,-0.72671044,-0.029728178,one
0.0,0.0,0.0,-0.14078702,-0.44646168,0.00079542905,-0.43605426,-0.83053046,-0.0008144166,-0.62071985,-1.1384249,-0.003359667,-0.63438797,-1.4037335,-0.005775385,-0.8344335,-0.70056915,-0.0026456055,-1.2061555,-0.67180157,-0.006813872,-1.0791609,-0.6086794,-0.010634618,-0.8987881,-0.5819258,-0.012750936,-0.9096688,-0.4306241,-0.005678573,-1.2414248,-0.40748563,-0.007653328,-1.1073004,-0.34112453,-0.009325726,-0.943214,-0.33218583,-0.011160277,-0.95143425,-0.1492334,-0.008670646,-1.2934517,-0.15607254,-0.009885667,-1.1918818,-0.09698515,-0.009317577,-1.0137008,-0.07863925,-0.00975188,-0.95495707,0.115527965,-0.011637781,-1.3207736,0.16199228,-0.012014563,-1.5475259,0.23125963,-0.011504139,-1.7189132,0.2633069,-0.011620511,call
0.0,0.0,0.0,0.1321657,-0.09034594,-0.024195062,0.20188308,-0.25468594,-0.03329324,0.12314137,-0.41112295,-0.0424642,0.029378083,-0.51867825,-0.050285026,0.28271788,-0.4589917,-0.00928839,0.38051835,-0.6426911,-0.027440809,0.43589073,-0.7690081,-0.03953112,0.47397566,-0.8765232,-0.04641485,0.15341987,-0.47666222,-0.011405442,0.1653021,-0.7052187,-0.034957893,0.16158485,-0.8585136,-0.05061002,0.1507754,-0.98856807,-0.056158714,0.029383559,-0.42744127,-0.0165891,0.0019008458,-0.5204981,-0.05495141,0.026031643,-0.37583742,-0.063073866,0.043723486,-0.2763435,-0.055255514,-0.0797546,-0.34041163,-0.02277975,-0.082298405,-0.4119914,-0.05439615,-0.05688479,-0.30039734,-0.054293822,-0.03650575,-0.21579312,-0.044656407,peace
0.0,0.0,0.0,0.14788394,-0.10010554,-0.015468055,0.24142377,-0.2611353,-0.028509583,0.3434303,-0.39200008,-0.043928817,0.45293558,-0.48373246,-0.0565053,0.061345745,-0.4618287,-0.00782561,0.16515918,-0.58661795,-0.04284803,0.2533425,-0.5338505,-0.06907253,0.29967758,-0.44931138,-0.080716215,-0.018160475,-0.51007617,-0.017356826,0.0036165551,-0.74462426,-0.03916146,0.0861298,-0.8827088,-0.05332368,0.15670532,-0.9876454,-0.061096817,-0.10274863,-0.5087238,-0.032716814,-0.15747477,-0.7380434,-0.05511429,-0.1250748,-0.88332206,-0.06825425,-0.08217696,-0.9991957,-0.073982924,-0.17644837,-0.46236667,-0.050060447,-0.27119794,-0.6341427,-0.06434052,-0.29453763,-0.7622082,-0.06717706,-0.2963699,-0.87133914,-0.06789878,ok
0.0,0.0,0.0,0.16034411,0.012940721,-0.01228619,0.33237842,-0.037158243,-0.02050816,0.47418007,-0.06758005,-0.02851998,0.5944098,-0.12577182,-0.034550097,0.26544476,-0.3925927,-0.009388699,0.42832354,-0.3945415,-0.027944282,0.4888144,-0.27578893,-0.040440377,0.49545377,-0.15537891,-0.044924457,0.21674614,-0.47602072,-0.011692849,0.33586606,-0.6644098,-0.02143438,0.45998588,-0.75508267,-0.027272046,0.5696587,-0.8218813,-0.03002303,0.1368217,-0.5057525,-0.017095344,0.20490856,-0.7125509,-0.028265331,0.30674252,-0.82637393,-0.034052484,0.40256512,-0.9073245,-0.036005862,0.04477834,-0.4791376,-0.023705121,0.044113554,-0.65446496,-0.033251815,0.07076307,-0.7811994,-0.035500597,0.10696347,-0.88584536,-0.03510921,ok
0.0,0.0,0.0,-0.09337975,-0.10287182,-0.012567305,-0.10499538,-0.25185028,-0.017979983,0.026592685,-0.3696641,-0.022051735,0.13842942,-0.4488912,-0.02562713,-0.10949974,-0.5094696,-0.008893315,-0.13105129,-0.71170825,-0.015844481,-0.13399798,-0.84208846,-0.021911904,-0.1321289,-0.9532735,-0.026198573,-0.0018270634,-0.52707636,-0.0076339087,-0.018692965,-0.7421164,-0.011988321,-0.028819798,-0.88072175,-0.015924579,-0.034324788,-0.99941075,-0.018870989,0.09264903,-0.49027002,-0.008021321,0.100155786,-0.6543125,-0.012776273,0.08706048,-0.72762597,-0.015054272,0.077067845,-0.7927305,-0.016781988,0.17773104,-0.41222483,-0.009916108,0.19331677,-0.5097689,-0.013974424,0.16538113,-0.508749,-0.01349577,0.14325635,-0.49330142,-0.012903292,two_up
0.0,0.0,0.0,0.19438496,-0.06906368,-0.010513337,0.30361828,-0.25465766,-0.013997505,0.31717238,-0.4408146,-0.016030617,0.3509796,-0.577375,-0.017616373,0.1725605,-0.5001676,-0.0073224423,0.1823053,-0.7140862,-0.012732936,0.17401588,-0.8450107,-0.017292136,0.15674846,-0.9490935,-0.020393535,0.048856214,-0.508491,-0.005482865,0.06643216,-0.7358965,-0.009919475,0.06867899,-0.8817915,-0.013830435,0.0656646,-0.9978417,-0.01643044,-0.06458745,-0.4798185,-0.004773399,-0.05179445,-0.697845,-0.009383318,-0.038498405,-0.8292718,-0.0122118695,-0.026011987,-0.93166506,-0.013881091,-0.17693955,-0.4219508,-0.0049670544,-0.16367234,-0.58977324,-0.009188775,-0.14871693,-0.69557923,-0.010612417,-0.12996553,-0.7832021,-0.010999769,stop
